settlement_name,wikipedia_title,wikipedia_page_id,photo_url,photo_thumb_url,photo_width,photo_height,photo_source,photo_attribution,wikipedia_article_url,fetch_status,fetch_note
Malomsok,Malomsok,37685,https://upload.wikimedia.org/wikipedia/commons/1/12/Veszpr%C3%A9m_location_map.PNG,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Veszpr%C3%A9m_location_map.PNG/960px-Veszpr%C3%A9m_location_map.PNG,800,767,wikipedia,Wikipédia – Malomsok,https://hu.wikipedia.org/wiki/Malomsok,ok,
Bágyogszovát,Bágyogszovát,28688,https://upload.wikimedia.org/wikipedia/commons/5/5e/B%C3%A1gyogszov%C3%A1t%2C_b%C3%A1gyogi_r%C3%B3mai_katolikus_templom_2025_06.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/B%C3%A1gyogszov%C3%A1t%2C_b%C3%A1gyogi_r%C3%B3mai_katolikus_templom_2025_06.jpg/960px-B%C3%A1gyogszov%C3%A1t%2C_b%C3%A1gyogi_r%C3%B3mai_katolikus_templom_2025_06.jpg,800,533,wikipedia,Wikipédia – Bágyogszovát,https://hu.wikipedia.org/wiki/B%C3%A1gyogszov%C3%A1t,ok,
Nyírtelek,Nyírtelek,44919,https://upload.wikimedia.org/wikipedia/commons/8/8c/Ny%C3%ADrtelek%2C_VEGA-M_surface-to-air_missile-2.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Ny%C3%ADrtelek%2C_VEGA-M_surface-to-air_missile-2.jpg/960px-Ny%C3%ADrtelek%2C_VEGA-M_surface-to-air_missile-2.jpg,800,524,wikipedia,Wikipédia – Nyírtelek,https://hu.wikipedia.org/wiki/Ny%C3%ADrtelek,ok,
Sáránd,Sáránd,44497,https://upload.wikimedia.org/wikipedia/commons/e/e1/106-S%C3%A1r%C3%A1nd1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/106-S%C3%A1r%C3%A1nd1.jpg/960px-106-S%C3%A1r%C3%A1nd1.jpg,800,600,wikipedia,Wikipédia – Sáránd,https://hu.wikipedia.org/wiki/S%C3%A1r%C3%A1nd,ok,
Kémes,Kémes,43781,https://upload.wikimedia.org/wikipedia/commons/f/fb/K%C3%A9mes%2C_ref_templom_el%C3%B6lr%C5%91l.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/K%C3%A9mes%2C_ref_templom_el%C3%B6lr%C5%91l.jpg/960px-K%C3%A9mes%2C_ref_templom_el%C3%B6lr%C5%91l.jpg,800,600,wikipedia,Wikipédia – Kémes,https://hu.wikipedia.org/wiki/K%C3%A9mes,ok,
Hidegség,Hidegség,1180479,,,,,wikipedia,Wikipédia – Hidegség,https://hu.wikipedia.org/wiki/Hidegs%C3%A9g,no_image,Nincs kép a Wikipedia oldalon
Kemenesmihályfa,Kemenesmihályfa,44734,https://upload.wikimedia.org/wikipedia/commons/a/ac/Vas_location_map.PNG,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Vas_location_map.PNG/960px-Vas_location_map.PNG,800,714,wikipedia,Wikipédia – Kemenesmihályfa,https://hu.wikipedia.org/wiki/Kemenesmih%C3%A1lyfa,ok,
Máriapócs,Máriapócs,39468,https://upload.wikimedia.org/wikipedia/commons/e/eb/Mariapocsikegyhely.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/Mariapocsikegyhely.jpg/960px-Mariapocsikegyhely.jpg,800,1066,wikipedia,Wikipédia – Máriapócs,https://hu.wikipedia.org/wiki/M%C3%A1riap%C3%B3cs,ok,
Nyíregyháza,Nyíregyháza,3435,https://upload.wikimedia.org/wikipedia/commons/0/0b/Ny%C3%ADregyh%C3%A1za_mont%C3%A1zs.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Ny%C3%ADregyh%C3%A1za_mont%C3%A1zs.jpg/960px-Ny%C3%ADregyh%C3%A1za_mont%C3%A1zs.jpg,800,1067,wikipedia,Wikipédia – Nyíregyháza,https://hu.wikipedia.org/wiki/Ny%C3%ADregyh%C3%A1za,ok,
Kisbajcs,Kisbajcs,44083,https://upload.wikimedia.org/wikipedia/commons/1/16/Kisbajcs_-_R%C3%B3zsaf%C5%B1z%C3%A9r_kir%C3%A1lyn%C5%91je_templom.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Kisbajcs_-_R%C3%B3zsaf%C5%B1z%C3%A9r_kir%C3%A1lyn%C5%91je_templom.jpg/960px-Kisbajcs_-_R%C3%B3zsaf%C5%B1z%C3%A9r_kir%C3%A1lyn%C5%91je_templom.jpg,800,1067,wikipedia,Wikipédia – Kisbajcs,https://hu.wikipedia.org/wiki/Kisbajcs,ok,
Nyírtass,Nyírtass,44927,https://upload.wikimedia.org/wikipedia/commons/f/f8/Ny%C3%ADrtass%2C_reform%C3%A1tus_templom.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Ny%C3%ADrtass%2C_reform%C3%A1tus_templom.jpg/960px-Ny%C3%ADrtass%2C_reform%C3%A1tus_templom.jpg,800,971,wikipedia,Wikipédia – Nyírtass,https://hu.wikipedia.org/wiki/Ny%C3%ADrtass,ok,
Uszód,Uszód,42307,https://upload.wikimedia.org/wikipedia/commons/c/c1/Usz%C3%B3d%2C_r%C3%B3mai_katolikus_templom_2020_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Usz%C3%B3d%2C_r%C3%B3mai_katolikus_templom_2020_01.jpg/960px-Usz%C3%B3d%2C_r%C3%B3mai_katolikus_templom_2020_01.jpg,800,1200,wikipedia,Wikipédia – Uszód,https://hu.wikipedia.org/wiki/Usz%C3%B3d,ok,
Szabadszentkirály,Szabadszentkirály,43934,https://upload.wikimedia.org/wikipedia/commons/0/08/Szabadszentkir%C3%A1ly%2C_Ady_Endre_utca%2C_templom.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Szabadszentkir%C3%A1ly%2C_Ady_Endre_utca%2C_templom.jpg/960px-Szabadszentkir%C3%A1ly%2C_Ady_Endre_utca%2C_templom.jpg,800,600,wikipedia,Wikipédia – Szabadszentkirály,https://hu.wikipedia.org/wiki/Szabadszentkir%C3%A1ly,ok,
Kisszőlős,Kisszőlős,43180,https://upload.wikimedia.org/wikipedia/commons/0/01/Kissz%C5%91l%C5%91sk%C3%A1polna-2008.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Kissz%C5%91l%C5%91sk%C3%A1polna-2008.JPG/960px-Kissz%C5%91l%C5%91sk%C3%A1polna-2008.JPG,800,1106,wikipedia,Wikipédia – Kisszőlős,https://hu.wikipedia.org/wiki/Kissz%C5%91l%C5%91s,ok,
Vasegerszeg,Vasegerszeg,24217,https://upload.wikimedia.org/wikipedia/commons/8/8d/Vasegerszeg%2C_r%C3%B3mai_katolikus_templom_2023_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Vasegerszeg%2C_r%C3%B3mai_katolikus_templom_2023_01.jpg/960px-Vasegerszeg%2C_r%C3%B3mai_katolikus_templom_2023_01.jpg,800,1200,wikipedia,Wikipédia – Vasegerszeg,https://hu.wikipedia.org/wiki/Vasegerszeg,ok,
Mezőfalva,Mezőfalva,44212,https://upload.wikimedia.org/wikipedia/commons/a/a8/Templom%2C_2014-07-05_Mez%C5%91falva_-_panoramio_%2828%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Templom%2C_2014-07-05_Mez%C5%91falva_-_panoramio_%2828%29.jpg/960px-Templom%2C_2014-07-05_Mez%C5%91falva_-_panoramio_%2828%29.jpg,800,533,wikipedia,Wikipédia – Mezőfalva,https://hu.wikipedia.org/wiki/Mez%C5%91falva,ok,
Nyírbátor,Nyírbátor,44901,https://upload.wikimedia.org/wikipedia/commons/f/f6/Ny%C3%ADrb%C3%A1tor%2C_minorita_templom_2023_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Ny%C3%ADrb%C3%A1tor%2C_minorita_templom_2023_01.jpg/960px-Ny%C3%ADrb%C3%A1tor%2C_minorita_templom_2023_01.jpg,800,533,wikipedia,Wikipédia – Nyírbátor,https://hu.wikipedia.org/wiki/Ny%C3%ADrb%C3%A1tor,ok,
Őr,Őr,43474,https://upload.wikimedia.org/wikipedia/commons/3/37/%C5%90r%2C_4336_Hungary_-_panoramio.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/%C5%90r%2C_4336_Hungary_-_panoramio.jpg/960px-%C5%90r%2C_4336_Hungary_-_panoramio.jpg,800,455,wikipedia,Wikipédia – Őr,https://hu.wikipedia.org/wiki/%C5%90r,ok,
Vaja,Vaja,45259,https://upload.wikimedia.org/wikipedia/commons/4/4f/Vay-kast%C3%A9ly_%C3%A9s_parkja5.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Vay-kast%C3%A9ly_%C3%A9s_parkja5.JPG/960px-Vay-kast%C3%A9ly_%C3%A9s_parkja5.JPG,800,533,wikipedia,Wikipédia – Vaja,https://hu.wikipedia.org/wiki/Vaja,ok,
Enese,Enese,42405,https://upload.wikimedia.org/wikipedia/commons/3/33/Enese%2C_r%C3%B3mai_katolikus_templom_2021_06.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Enese%2C_r%C3%B3mai_katolikus_templom_2021_06.jpg/960px-Enese%2C_r%C3%B3mai_katolikus_templom_2021_06.jpg,800,533,wikipedia,Wikipédia – Enese,https://hu.wikipedia.org/wiki/Enese,ok,
Komoró,Komoró,44786,https://upload.wikimedia.org/wikipedia/commons/2/2b/Szabolcs-Szatmar_Bereg_location_map.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Szabolcs-Szatmar_Bereg_location_map.svg/960px-Szabolcs-Szatmar_Bereg_location_map.svg.png,800,546,wikipedia,Wikipédia – Komoró,https://hu.wikipedia.org/wiki/Komor%C3%B3,ok,
Kenézlő,Kenézlő,18181,https://upload.wikimedia.org/wikipedia/commons/6/63/Borsod-Abauj.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Borsod-Abauj.svg/960px-Borsod-Abauj.svg.png,800,566,wikipedia,Wikipédia – Kenézlő,https://hu.wikipedia.org/wiki/Ken%C3%A9zl%C5%91,ok,
Sármellék,Sármellék,42954,https://upload.wikimedia.org/wikipedia/commons/e/e1/H%C3%A9v%C3%ADz-Balaton_Airport_ILS_RWY_16_07.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/H%C3%A9v%C3%ADz-Balaton_Airport_ILS_RWY_16_07.jpg/960px-H%C3%A9v%C3%ADz-Balaton_Airport_ILS_RWY_16_07.jpg,800,536,wikipedia,Wikipédia – Sármellék,https://hu.wikipedia.org/wiki/S%C3%A1rmell%C3%A9k,ok,
Gáborjánháza,Gáborjánháza,44623,https://upload.wikimedia.org/wikipedia/commons/2/2e/G%C3%A1borj%C3%A1nh%C3%A1za%2C_l%C3%A9gi_fot%C3%B3.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2e/G%C3%A1borj%C3%A1nh%C3%A1za%2C_l%C3%A9gi_fot%C3%B3.jpg,600,400,wikipedia,Wikipédia – Gáborjánháza,https://hu.wikipedia.org/wiki/G%C3%A1borj%C3%A1nh%C3%A1za,ok,
Babót,Babót,28409,https://upload.wikimedia.org/wikipedia/commons/3/3d/Bab%C3%B3t_Szent_Mih%C3%A1ly_templom.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Bab%C3%B3t_Szent_Mih%C3%A1ly_templom.jpg/960px-Bab%C3%B3t_Szent_Mih%C3%A1ly_templom.jpg,800,1067,wikipedia,Wikipédia – Babót,https://hu.wikipedia.org/wiki/Bab%C3%B3t,ok,
Létavértes,Létavértes,13150,https://upload.wikimedia.org/wikipedia/commons/5/5b/L%C3%A9tav%C3%A9rtes%2C_nagyl%C3%A9tai_g%C3%B6r%C3%B6gkatolikus_templom_2022_02.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/L%C3%A9tav%C3%A9rtes%2C_nagyl%C3%A9tai_g%C3%B6r%C3%B6gkatolikus_templom_2022_02.jpg/960px-L%C3%A9tav%C3%A9rtes%2C_nagyl%C3%A9tai_g%C3%B6r%C3%B6gkatolikus_templom_2022_02.jpg,800,960,wikipedia,Wikipédia – Létavértes,https://hu.wikipedia.org/wiki/L%C3%A9tav%C3%A9rtes,ok,
Cakóháza,Cakóháza,41985,https://upload.wikimedia.org/wikipedia/commons/c/ca/Cak%C3%B3h%C3%A1za%2C_harangl%C3%A1b_n%C3%A9pi_lak%C3%B3h%C3%A1zzal_2022_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Cak%C3%B3h%C3%A1za%2C_harangl%C3%A1b_n%C3%A9pi_lak%C3%B3h%C3%A1zzal_2022_01.jpg/960px-Cak%C3%B3h%C3%A1za%2C_harangl%C3%A1b_n%C3%A9pi_lak%C3%B3h%C3%A1zzal_2022_01.jpg,800,533,wikipedia,Wikipédia – Cakóháza,https://hu.wikipedia.org/wiki/Cak%C3%B3h%C3%A1za,ok,
Nyírbogdány,Nyírbogdány,25627,https://upload.wikimedia.org/wikipedia/commons/2/2b/Szabolcs-Szatmar_Bereg_location_map.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Szabolcs-Szatmar_Bereg_location_map.svg/960px-Szabolcs-Szatmar_Bereg_location_map.svg.png,800,546,wikipedia,Wikipédia – Nyírbogdány,https://hu.wikipedia.org/wiki/Ny%C3%ADrbogd%C3%A1ny,ok,
Mikepércs,Mikepércs,44508,https://upload.wikimedia.org/wikipedia/commons/a/ab/Templom_2.jpg,https://upload.wikimedia.org/wikipedia/commons/a/ab/Templom_2.jpg,800,1203,wikipedia,Wikipédia – Mikepércs,https://hu.wikipedia.org/wiki/Mikep%C3%A9rcs,ok,
Tiszalök,Tiszalök,45351,https://upload.wikimedia.org/wikipedia/commons/0/07/Tiszal%C3%B6ki_v%C3%ADzer%C5%91m%C5%B1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/Tiszal%C3%B6ki_v%C3%ADzer%C5%91m%C5%B1.jpg/960px-Tiszal%C3%B6ki_v%C3%ADzer%C5%91m%C5%B1.jpg,800,600,wikipedia,Wikipédia – Tiszalök,https://hu.wikipedia.org/wiki/Tiszal%C3%B6k,ok,
Pusztaszer,Pusztaszer,41607,https://upload.wikimedia.org/wikipedia/commons/a/ad/Pusztaszer%2C_H%C3%A9t_vez%C3%A9r_eml%C3%A9km%C5%B1_2021_04.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Pusztaszer%2C_H%C3%A9t_vez%C3%A9r_eml%C3%A9km%C5%B1_2021_04.jpg/960px-Pusztaszer%2C_H%C3%A9t_vez%C3%A9r_eml%C3%A9km%C5%B1_2021_04.jpg,800,533,wikipedia,Wikipédia – Pusztaszer,https://hu.wikipedia.org/wiki/Pusztaszer,ok,
Monorierdő,Monorierdő,203843,https://upload.wikimedia.org/wikipedia/commons/c/cd/Telehaz.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Telehaz.jpg/960px-Telehaz.jpg,800,600,wikipedia,Wikipédia – Monorierdő,https://hu.wikipedia.org/wiki/Monorierd%C5%91,ok,
Tompaládony,Tompaládony,45365,https://upload.wikimedia.org/wikipedia/commons/c/c4/Tompal%C3%A1dony01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Tompal%C3%A1dony01.jpg/960px-Tompal%C3%A1dony01.jpg,800,600,wikipedia,Wikipédia – Tompaládony,https://hu.wikipedia.org/wiki/Tompal%C3%A1dony,ok,
Nagykarácsony,Nagykarácsony,2035264,,,,,wikipedia,Wikipédia – Nagykarácsony,https://hu.wikipedia.org/wiki/Nagykar%C3%A1csony,no_image,Nincs kép a Wikipedia oldalon
Fonó,Fonó (település),44593,https://upload.wikimedia.org/wikipedia/commons/d/d5/Somogy_location_map.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Somogy_location_map.jpg/960px-Somogy_location_map.jpg,800,1016,wikipedia,Wikipédia – Fonó (település),https://hu.wikipedia.org/wiki/Fon%C3%B3_%28telep%C3%BCl%C3%A9s%29,ok,
Bácsalmás,Bácsalmás,13633,https://upload.wikimedia.org/wikipedia/commons/e/ea/B%C3%A1csalm%C3%A1s%2C_r%C3%B3mai_katolikus_templom_2023_02.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/B%C3%A1csalm%C3%A1s%2C_r%C3%B3mai_katolikus_templom_2023_02.jpg/960px-B%C3%A1csalm%C3%A1s%2C_r%C3%B3mai_katolikus_templom_2023_02.jpg,800,1200,wikipedia,Wikipédia – Bácsalmás,https://hu.wikipedia.org/wiki/B%C3%A1csalm%C3%A1s,ok,
Tiszaeszlár,Tiszaeszlár,45363,https://upload.wikimedia.org/wikipedia/commons/1/12/A_k%C3%B6zs%C3%A9g_d%C3%A9li_hat%C3%A1ra._Fortepan_71294.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/A_k%C3%B6zs%C3%A9g_d%C3%A9li_hat%C3%A1ra._Fortepan_71294.jpg/960px-A_k%C3%B6zs%C3%A9g_d%C3%A9li_hat%C3%A1ra._Fortepan_71294.jpg,800,598,wikipedia,Wikipédia – Tiszaeszlár,https://hu.wikipedia.org/wiki/Tiszaeszl%C3%A1r,ok,
Osli,Osli,41734,https://upload.wikimedia.org/wikipedia/commons/b/b8/Osli%2C_r%C3%B3mai_katolikus_templom_%C3%A9s_k%C3%A1lv%C3%A1ria_2020_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Osli%2C_r%C3%B3mai_katolikus_templom_%C3%A9s_k%C3%A1lv%C3%A1ria_2020_01.jpg/960px-Osli%2C_r%C3%B3mai_katolikus_templom_%C3%A9s_k%C3%A1lv%C3%A1ria_2020_01.jpg,800,971,wikipedia,Wikipédia – Osli,https://hu.wikipedia.org/wiki/Osli,ok,
Kőtelek,Kőtelek,44298,https://upload.wikimedia.org/wikipedia/commons/3/3d/K%C5%91telek%2C_r%C3%B3mai_katolikus_templom_2023_02.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/K%C5%91telek%2C_r%C3%B3mai_katolikus_templom_2023_02.jpg/960px-K%C5%91telek%2C_r%C3%B3mai_katolikus_templom_2023_02.jpg,800,1200,wikipedia,Wikipédia – Kőtelek,https://hu.wikipedia.org/wiki/K%C5%91telek,ok,
Megyehíd,Megyehíd,44857,https://upload.wikimedia.org/wikipedia/commons/3/34/Megyeh%C3%ADd%2C_r%C3%B3mai_katolikus_templom_2025_02.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Megyeh%C3%ADd%2C_r%C3%B3mai_katolikus_templom_2025_02.jpg/960px-Megyeh%C3%ADd%2C_r%C3%B3mai_katolikus_templom_2025_02.jpg,800,1200,wikipedia,Wikipédia – Megyehíd,https://hu.wikipedia.org/wiki/Megyeh%C3%ADd,ok,
Gyömöre,Gyömöre,44115,https://upload.wikimedia.org/wikipedia/commons/c/ce/Gy%C3%B6m%C3%B6re%2C_r%C3%B3mai_katolikus_templom_2024_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Gy%C3%B6m%C3%B6re%2C_r%C3%B3mai_katolikus_templom_2024_01.jpg/960px-Gy%C3%B6m%C3%B6re%2C_r%C3%B3mai_katolikus_templom_2024_01.jpg,800,1200,wikipedia,Wikipédia – Gyömöre,https://hu.wikipedia.org/wiki/Gy%C3%B6m%C3%B6re,ok,
Nyírmeggyes,Nyírmeggyes,44916,https://upload.wikimedia.org/wikipedia/commons/2/2b/Szabolcs-Szatmar_Bereg_location_map.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Szabolcs-Szatmar_Bereg_location_map.svg/960px-Szabolcs-Szatmar_Bereg_location_map.svg.png,800,546,wikipedia,Wikipédia – Nyírmeggyes,https://hu.wikipedia.org/wiki/Ny%C3%ADrmeggyes,ok,
Kovácshida,Kovácshida,43859,https://upload.wikimedia.org/wikipedia/commons/4/4e/Map-of-Baranya.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Map-of-Baranya.svg/960px-Map-of-Baranya.svg.png,800,494,wikipedia,Wikipédia – Kovácshida,https://hu.wikipedia.org/wiki/Kov%C3%A1cshida,ok,
Drávapiski,Drávapiski,43725,https://upload.wikimedia.org/wikipedia/commons/4/40/Dr%C3%A1vapiski%2C_F%C5%91_utcak%C3%A9p.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/Dr%C3%A1vapiski%2C_F%C5%91_utcak%C3%A9p.jpg/960px-Dr%C3%A1vapiski%2C_F%C5%91_utcak%C3%A9p.jpg,800,450,wikipedia,Wikipédia – Drávapiski,https://hu.wikipedia.org/wiki/Dr%C3%A1vapiski,ok,
Tiszafüred,Tiszafüred,44389,https://upload.wikimedia.org/wikipedia/commons/b/b4/Tiszaf%C3%BCred%2C_r%C3%B3mai_katolikus_templom_2021_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Tiszaf%C3%BCred%2C_r%C3%B3mai_katolikus_templom_2021_01.jpg/960px-Tiszaf%C3%BCred%2C_r%C3%B3mai_katolikus_templom_2021_01.jpg,800,533,wikipedia,Wikipédia – Tiszafüred,https://hu.wikipedia.org/wiki/Tiszaf%C3%BCred,ok,
Kistelek,Kistelek,41605,https://upload.wikimedia.org/wikipedia/commons/5/5c/Kistelek.JPG,https://upload.wikimedia.org/wikipedia/commons/5/5c/Kistelek.JPG,960,720,wikipedia,Wikipédia – Kistelek,https://hu.wikipedia.org/wiki/Kistelek,ok,
Onga,Onga,1680446,,,,,wikipedia,Wikipédia – Onga,https://hu.wikipedia.org/wiki/Onga,no_image,Nincs kép a Wikipedia oldalon
Kőszárhegy,Kőszárhegy,44235,https://upload.wikimedia.org/wikipedia/commons/d/da/K%C5%91sz%C3%A1rhegy%2C_F%C5%91_%C3%BAt_81._hagyom%C3%A1nyos_lak%C3%B3h%C3%A1z_2021_02.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/K%C5%91sz%C3%A1rhegy%2C_F%C5%91_%C3%BAt_81._hagyom%C3%A1nyos_lak%C3%B3h%C3%A1z_2021_02.jpg/960px-K%C5%91sz%C3%A1rhegy%2C_F%C5%91_%C3%BAt_81._hagyom%C3%A1nyos_lak%C3%B3h%C3%A1z_2021_02.jpg,800,533,wikipedia,Wikipédia – Kőszárhegy,https://hu.wikipedia.org/wiki/K%C5%91sz%C3%A1rhegy,ok,
Sorkifalud,Sorkifalud,30704,https://upload.wikimedia.org/wikipedia/commons/7/73/Szent_L%C3%A9n%C3%A1rd_templom_Szentl%C3%A9r%C3%A1nt_03.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Szent_L%C3%A9n%C3%A1rd_templom_Szentl%C3%A9r%C3%A1nt_03.jpg/960px-Szent_L%C3%A9n%C3%A1rd_templom_Szentl%C3%A9r%C3%A1nt_03.jpg,800,533,wikipedia,Wikipédia – Sorkifalud,https://hu.wikipedia.org/wiki/Sorkifalud,ok,
Zalaszombatfa,Zalaszombatfa,45295,https://upload.wikimedia.org/wikipedia/commons/b/be/Zalaszombatfa_l%C3%A9gi_fot%C3%B3.jpg,https://upload.wikimedia.org/wikipedia/commons/b/be/Zalaszombatfa_l%C3%A9gi_fot%C3%B3.jpg,600,400,wikipedia,Wikipédia – Zalaszombatfa,https://hu.wikipedia.org/wiki/Zalaszombatfa,ok,
Takácsi,Takácsi,43144,https://upload.wikimedia.org/wikipedia/commons/d/dc/Tak%C3%A1csi%2C_8541_Hungary_-_panoramio.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Tak%C3%A1csi%2C_8541_Hungary_-_panoramio.jpg/960px-Tak%C3%A1csi%2C_8541_Hungary_-_panoramio.jpg,800,600,wikipedia,Wikipédia – Takácsi,https://hu.wikipedia.org/wiki/Tak%C3%A1csi,ok,
Hegykő,Hegykő,40269,https://upload.wikimedia.org/wikipedia/commons/2/25/Hegyk%C5%91_Szent_Mih%C3%A1ly_templom.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Hegyk%C5%91_Szent_Mih%C3%A1ly_templom.jpg/960px-Hegyk%C5%91_Szent_Mih%C3%A1ly_templom.jpg,800,600,wikipedia,Wikipédia – Hegykő,https://hu.wikipedia.org/wiki/Hegyk%C5%91,ok,
Gyulaháza,Gyulaháza,44638,https://upload.wikimedia.org/wikipedia/commons/a/a3/Gyulah%C3%A1za%2C_templom.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Gyulah%C3%A1za%2C_templom.jpg/960px-Gyulah%C3%A1za%2C_templom.jpg,800,600,wikipedia,Wikipédia – Gyulaháza,https://hu.wikipedia.org/wiki/Gyulah%C3%A1za,ok,
Farmos,Farmos,43314,https://upload.wikimedia.org/wikipedia/commons/0/04/Farmos_Church_of_St._Peter_and_Paul.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/04/Farmos_Church_of_St._Peter_and_Paul.jpg/960px-Farmos_Church_of_St._Peter_and_Paul.jpg,800,600,wikipedia,Wikipédia – Farmos,https://hu.wikipedia.org/wiki/Farmos,ok,
Tófalu,Tófalu,42597,https://upload.wikimedia.org/wikipedia/commons/9/93/Heves_megye%2C_T%C3%B3falu%2C_Szenth%C3%A1roms%C3%A1g_templom.jpg,https://upload.wikimedia.org/wikipedia/commons/9/93/Heves_megye%2C_T%C3%B3falu%2C_Szenth%C3%A1roms%C3%A1g_templom.jpg,584,800,wikipedia,Wikipédia – Tófalu,https://hu.wikipedia.org/wiki/T%C3%B3falu,ok,
Szijártóháza,Szijártóháza,45233,https://upload.wikimedia.org/wikipedia/commons/3/39/Szij%C3%A1rt%C3%B3h%C3%A1za_l%C3%A9gi_fot%C3%B3.jpg,https://upload.wikimedia.org/wikipedia/commons/3/39/Szij%C3%A1rt%C3%B3h%C3%A1za_l%C3%A9gi_fot%C3%B3.jpg,600,400,wikipedia,Wikipédia – Szijártóháza,https://hu.wikipedia.org/wiki/Szij%C3%A1rt%C3%B3h%C3%A1za,ok,
Sárszentmihály,Sárszentmihály,36800,https://upload.wikimedia.org/wikipedia/commons/d/da/Templom%2C_s%C3%A1rszentmih%C3%A1ly_-_panoramio.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Templom%2C_s%C3%A1rszentmih%C3%A1ly_-_panoramio.jpg/960px-Templom%2C_s%C3%A1rszentmih%C3%A1ly_-_panoramio.jpg,800,1200,wikipedia,Wikipédia – Sárszentmihály,https://hu.wikipedia.org/wiki/S%C3%A1rszentmih%C3%A1ly,ok,
Gesztely,Gesztely,15110,https://upload.wikimedia.org/wikipedia/commons/d/da/Gesztelyi_r%C3%B3mai_katolikus_templom.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Gesztelyi_r%C3%B3mai_katolikus_templom.jpg/960px-Gesztelyi_r%C3%B3mai_katolikus_templom.jpg,800,600,wikipedia,Wikipédia – Gesztely,https://hu.wikipedia.org/wiki/Gesztely,ok,
Sárkeszi,Sárkeszi,44222,https://upload.wikimedia.org/wikipedia/commons/5/51/Templom_-_panoramio_%2810%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Templom_-_panoramio_%2810%29.jpg/960px-Templom_-_panoramio_%2810%29.jpg,800,533,wikipedia,Wikipédia – Sárkeszi,https://hu.wikipedia.org/wiki/S%C3%A1rkeszi,ok,
Tengeri,Tengeri,671971,,,,,wikipedia,Wikipédia – Tengeri,https://hu.wikipedia.org/wiki/Tengeri,no_image,Nincs kép a Wikipedia oldalon
